zipcode,price,sqft_living,bedrooms,
98030,325000,2200,4,
98014,840000,3840,4,
98136,377500,840,2,
98198,212500,1270,3,
98052,749400,3240,4,
98070,663000,2480,3,
98006,1480000,4470,3,
98178,261000,1780,3,
98028,515000,1850,4,
98038,410000,2200,3,
98058,336000,2760,3,
98115,440000,1090,2,
98006,908950,3090,4,
98040,554000,820,2,
98027,387000,1445,3,
98055,268643,1810,4,
98117,514000,1620,3,
98115,420000,1060,2,
98042,199000,1050,3,
98188,225000,1010,3,
98022,320000,2050,4,
98031,204995,970,2,
98029,376000,1540,3,
98029,705000,3000,4,
98065,725995,3190,4,
98058,285000,1870,4,
98001,285000,2200,4,
98075,731000,3070,4,
98040,1560000,3730,4,
98034,510000,2440,4,
98103,620000,990,2,
98053,1110000,4160,3,
98177,796000,3670,4,
98188,255000,910,3,
98199,807000,1940,3,
98038,315000,1780,4,
98052,637000,2200,3,
98144,2730000,6410,4,
98074,490000,2070,3,
98188,253000,2040,3,
98042,325900,2320,4,
98118,425000,1440,2,
98038,215000,1700,4,
98038,315000,1700,4,
98112,724800,2050,3,
98133,295000,800,2,
98177,509007,1800,3,
98030,306000,1460,5,
98023,205000,1290,3,
98031,275000,1900,3,
98122,685000,1480,3,
98034,465000,2090,4,
98033,560000,1950,4,
98008,458500,1250,3,
98008,354000,990,3,
98058,441000,2740,3,
98106,194000,1260,3,
98031,316500,2150,4,
98117,524950,1750,3,
98116,1050000,2880,3,
98005,925000,2590,4,
98103,780000,2430,3,
98038,241000,1470,2,
98166,519000,2020,3,
98136,286000,610,2,
98125,400000,3000,3,
98024,255000,920,2,
98146,152000,1070,3,
98052,599000,3410,4,
98019,330000,1820,4,
98133,461000,1060,2,
98059,620000,3070,5,
98038,352500,2300,4,
98034,435000,1610,3,
98052,725000,2830,5,
98028,300000,970,3,
98038,252000,1680,3,
98033,464625,2040,4,
98155,340000,1450,3,
98112,1330000,2870,4,
98027,455000,1870,5,
98070,495000,2490,4,
98117,925000,3350,4,
98065,587000,3190,4,
98199,524000,1560,3,
98103,1030000,2750,4,
98198,176000,920,2,
98106,249900,1140,2,
98019,499500,2520,3,
98011,600000,3150,5,
98168,294000,2040,4,
98058,272000,1780,4,
98028,390000,2240,3,
98166,700000,3270,4,
98065,635000,3110,5,
98112,920000,1850,4,
98033,500000,1570,3,
98106,263500,750,2,
98040,975000,2240,4,
98029,575000,1870,3,
98052,822000,2683,4,
98125,300000,1490,3,
98019,487600,2340,4,
98006,500000,1700,4,
98109,680000,1450,2,
98023,419000,3310,3,
98199,450000,1520,4,
98119,650000,1260,5,
98052,550000,1840,3,
98108,330000,1750,4,
98030,282510,1450,4,
98033,2390000,6330,4,
98003,230000,1260,2,
98116,750000,2100,4,
98092,321000,2430,4,
98040,2200000,4250,4,
98146,245000,1830,4,
98103,510000,1310,2,
98052,751000,3090,4,
98075,675000,2560,4,
98023,295000,1930,3,
98115,312000,1460,2,
98077,730000,3460,3,
98052,762500,3290,5,
98106,150000,820,3,
98133,270000,1480,3,
98008,400000,1420,4,
98075,650000,2790,3,
98116,530000,1390,2,
98006,248000,950,3,
98115,760000,3000,4,
98198,199000,1280,4,
98188,240000,870,2,
98199,415000,1360,3,
98059,228000,1000,3,
98133,525000,2740,4,
98125,399950,1560,3,
98052,781000,2590,4,
98115,827000,1850,3,
98034,525000,2500,5,
98053,671300,3280,4,
98126,175000,670,2,
98040,1100000,2890,5,
98004,800000,3000,5,
98038,329950,1920,4,
98034,445000,1960,4,
98032,237000,2000,3,
98199,1110000,3600,6,
98038,438900,2740,4,
98105,1280000,3650,9,
98029,600000,2310,4,
98052,670000,2095,4,
98053,519000,1560,2,
98058,320000,1880,3,
98115,270000,840,2,
98005,1000000,2730,3,
98122,330000,860,1,
98005,657500,2320,3,
98028,450000,1540,3,
98014,150000,890,3,
98010,792500,4290,4,
98034,540000,1950,3,
98003,229900,1010,3,
98038,533000,2830,4,
98002,239000,1500,4,
98038,713900,3370,3,
98092,427500,3160,4,
98133,302000,1110,3,
98006,1150000,3830,3,
98011,555000,3160,3,
98144,495000,2100,3,
98033,495000,2240,3,
98070,340000,1060,2,
98042,464950,2350,4,
98092,320000,1940,4,
98072,440000,1160,1,
98177,686000,1840,3,
98008,555000,2260,4,
98117,361500,840,2,
98105,1240000,2830,5,
98002,154950,1600,4,
98042,247200,1370,3,
98023,250000,1960,3,
98118,590300,1470,3,
98006,541125,2740,5,
98027,310000,1090,2,
98034,704111,2460,4,
98001,277500,1820,3,
98188,325000,1960,4,
98019,289200,1760,3,
98118,185000,720,1,
98199,1450000,3470,4,
98155,420550,1370,4,
98155,603000,2370,4,
98122,345000,1390,3,
98103,650000,1840,3,
98058,589950,2790,5,
98106,309950,1460,2,
98027,775000,2620,3,
98115,590000,2230,4,
98122,863500,3250,4,
98199,517500,1190,3,
98103,700000,2090,3,
98177,699000,2580,3,
98019,350000,2100,3,
98074,795000,3160,4,
98133,543000,2090,3,
98019,325000,1570,3,
98108,337500,1020,3,
98034,425000,1300,2,
98006,780000,2110,3,
98059,259000,1210,2,
98006,524400,1990,4,
98001,260000,1630,3,
98028,273000,1384,2,
98001,639900,3380,4,
98001,420000,2480,4,
98007,510500,1270,3,
98155,290000,1010,4,
98056,226000,1490,3,
98133,300000,820,2,
98053,407450,1810,3,
98178,390000,3060,4,
98177,1060000,2980,6,
98023,610000,3440,3,
98188,239975,1820,3,
98178,375000,2320,3,
98029,742500,2620,4,
98146,450000,2190,4,
98058,300000,1780,3,
98031,216600,2200,3,
98115,525000,1600,3,
98166,455000,2450,4,
98027,390000,2680,4,
98033,450000,1850,3,
98122,382000,1740,4,
98019,287000,1490,3,
98027,460000,1960,4,
98052,435000,1380,3,
98199,575000,1510,2,
98109,626700,1410,3,
98178,352000,1440,4,
98004,650000,920,3,
98002,197000,1090,3,
98133,340000,2790,8,
98033,560000,1840,3,
98034,354000,1340,3,
98074,670000,2570,4,
98029,769000,3010,4,
98103,650000,2160,4,
98004,650000,2140,3,
98031,289950,2090,4,
98058,300000,1810,3,
98126,471000,1760,4,
98029,639000,2500,4,
98178,287000,930,2,
98075,740000,3030,4,
98117,499922,1460,3,
98029,675000,2940,4,
98011,738515,3360,5,
98108,445000,2110,3,
98125,1040000,2740,4,
98144,346000,1070,2,
98118,450000,1680,3,
98042,350000,2260,4,
98112,2400000,5860,4,
98075,594950,2380,4,
98103,1700000,3320,5,
98003,219000,1050,2,
98065,450000,2070,4,
98056,402000,1790,4,
98108,275000,840,2,
98122,421500,990,3,
98014,560000,4120,3,
98059,314000,1620,3,
98146,287000,1340,4,
98055,277000,1500,4,
98116,337500,1300,2,
98052,792000,3100,4,
98019,435000,3380,3,
98055,313100,2660,4,
98117,575000,1700,3,
98177,510000,1840,4,
98126,299950,890,2,
98199,1030000,2800,3,
98133,364000,2010,4,
98133,335000,1380,3,
98198,219950,1210,3,
98038,215000,1280,3,
98092,640000,4090,4,
98199,535000,1580,3,
98003,253000,1910,4,
98112,650000,1740,2,
98117,672000,1130,3,
98177,606000,1970,3,
98059,292000,1780,3,
98030,289950,1670,3,
98023,257500,1360,4,
98133,380000,1840,3,
98103,360000,1255,3,
98031,269500,1840,3,
98038,449000,2960,4,
98125,375000,1430,4,
98027,2200000,5990,5,
98072,810000,3480,4,
98074,994000,4260,5,
98031,275000,1820,5,
98053,300000,1290,2,
98168,380000,2130,5,
98198,200000,1170,3,
98102,635000,1730,3,
98126,280000,880,2,
98065,574000,2380,3,
98004,1050000,1330,4,
98045,545000,1780,3,
98006,271950,1220,3,
98023,630000,2490,5,
98011,400000,1180,2,
98092,334000,2310,4,
98144,332500,1440,4,
98144,525000,1620,2,
98038,408000,2620,3,
98029,846450,3710,4,
98005,411100,1040,3,
98042,409124,3320,5,
98146,335950,800,2,
98052,480000,2040,5,
98031,280000,1960,2,
98075,668000,2670,4,
98034,750000,2930,4,
98117,394475,830,2,
98105,848000,2290,5,
98112,675000,2510,3,
98058,175000,1280,3,
98136,560000,1810,4,
98074,538888,2080,5,
98166,359000,1680,4,
98019,300000,1660,3,
98030,273000,1650,3,
98102,670000,1420,3,
98074,530000,2240,4,
98103,625000,1230,3,
98198,248000,1260,3,
98029,533000,2060,3,
98034,549950,3090,4,
98177,485000,3220,4,
98038,353500,2020,3,
98074,435000,1910,2,
98178,241000,1150,3,
98115,885000,2730,4,
98102,799200,2890,6,
98005,760000,2280,3,
98118,270000,1040,2,
98052,675000,2440,4,
98052,499000,1720,3,
98033,1200000,3430,3,
98038,320000,2570,4,
98038,890000,4360,4,
98001,275000,2060,4,
98042,490000,3020,4,
98122,550000,2340,3,
98056,390000,2400,5,
98032,277000,1610,3,
98003,236000,1090,3,
98092,265953,1470,3,
98008,545000,1670,3,
98034,535000,1850,3,
98006,1450000,3940,3,
98108,490000,2330,4,
98065,319950,2020,4,
98033,625000,1300,3,
98031,248000,1180,3,
98007,475000,1320,3,
98155,410000,2520,6,
98105,670000,1680,3,
98027,430000,2000,3,
98027,313000,1180,2,
98040,950000,3330,3,
98112,751750,1880,2,
98027,760000,2990,4,
98059,310650,1510,3,
98092,367500,3110,4,
98115,580000,2150,4,
98122,580000,1900,3,
98074,665000,2720,4,
98001,239950,1560,3,
98155,470000,1990,4,
98115,733000,1740,3,
98031,250000,2130,4,
98133,402000,1510,4,
98178,295000,2100,5,
98023,355000,2344,5,
98058,289000,1970,3,
98133,376000,1470,3,
98126,212700,940,2,
98042,325000,1780,3,
98019,415000,2230,4,
98177,935000,3570,3,
98019,372000,1920,3,
98168,240000,1290,3,
98059,334950,1880,3,
98038,426500,2960,4,
98166,430000,1840,2,
98118,400000,1890,3,
98108,455850,1820,3,
98004,1970000,4370,4,
98028,400000,1530,3,
98006,397500,1030,3,
98109,755000,2000,3,
98058,287000,1730,5,
98038,480000,3620,4,
98045,490000,2040,3,
98058,365000,2640,3,
98056,260000,1600,3,
98133,505000,1480,4,
98122,260000,700,2,
98122,430000,700,2,
98027,905000,3520,4,
98052,440000,1650,3,
98115,439500,1360,4,
98056,270000,1350,3,
98042,306500,1970,3,
98126,380000,1470,3,
98042,215000,1610,4,
98133,299900,810,2,
98004,1450000,2820,4,
98001,239950,1900,3,
98177,494000,1830,4,
98059,317500,1730,4,
98033,670000,2110,4,
98065,650000,3060,3,
98118,852000,2620,4,
98034,250000,1088,2,
98055,264950,1400,3,
98177,582500,1540,2,
98144,384000,1540,3,
98119,817000,2310,3,
98059,320000,1730,4,
98155,445800,2070,4,
98118,263300,900,2,
98133,215000,860,3,
98115,842500,2980,5,
98115,850000,2980,5,
98031,386000,2740,5,
98030,251100,1790,4,
98072,435000,1750,3,
98075,870000,3610,4,
98004,800000,1430,6,
98052,555000,1570,3,
98136,280000,2280,2,
98107,356000,940,3,
98065,675000,2920,4,
98074,605000,2260,4,
98112,690500,2000,5,
98053,437000,1440,2,
98004,850000,2310,5,
98144,350000,2300,4,
98108,480000,1490,2,
98059,379500,1830,3,
98168,600000,4440,5,
98006,1440000,4970,4,
98144,303000,1000,2,
98178,800000,4940,4,
98103,549000,1980,2,
98188,324950,1560,3,
98168,170000,870,2,
98042,178000,840,3,
98058,144000,1250,3,
98040,1580000,3120,4,
98024,258000,750,2,
98126,345000,710,3,
98155,470000,2290,3,
98118,2900000,3750,5,
98034,350000,980,3,
98002,225500,1590,2,
98199,473000,940,2,
98198,279000,1750,3,
98125,470000,1460,3,
98105,565000,1540,3,
98136,695000,2560,3,
98022,315000,1660,3,
98029,529000,1880,3,
98053,750000,3500,5,
98034,481500,1840,3,
98038,211000,1060,3,
98034,455000,1790,3,
98055,238950,810,2,
98117,722500,2600,4,
98075,795000,3230,4,
98032,327500,2240,4,
98038,585000,3400,4,
98199,775000,3140,4,
98075,645000,2780,4,
98133,445000,2320,4,
98198,257950,1370,3,
98178,375000,2230,5,
98030,245000,1610,3,
98042,725000,3410,3,
98074,702000,2810,4,
98059,330000,1850,3,
98119,940000,1790,3,
98155,354500,1150,3,
98002,279950,2420,4,
98038,284000,1580,3,
98028,480000,1760,5,
98028,647500,1760,5,
98077,625000,2750,3,
98042,152000,920,3,
98034,322000,960,3,
98107,445000,1120,3,
98144,595000,1560,3,
98055,165000,1380,3,
98023,278500,1940,4,
98027,517500,1810,3,
98136,343566,1100,2,
98002,286285,1980,4,
98008,474905,1340,4,
98126,550000,1680,3,
98001,286000,2060,4,
98004,900000,2620,3,
98029,449950,1610,3,
98198,259000,1490,4,
98058,340000,1900,3,
98053,785000,3440,4,
98107,490000,1840,2,
98030,344950,2330,4,
98112,950000,2250,3,
98116,810000,2000,4,
98006,998160,3010,2,
98056,377000,1680,3,
98033,595000,1530,3,
98116,313300,970,2,
98108,360000,1550,5,
98023,188000,1660,3,
98014,755000,3680,3,
98117,1290000,3210,5,
98027,455000,1480,3,
98052,817500,3600,5,
98103,550000,1700,3,
98023,260000,1680,3,
98045,320000,1550,3,
98006,1150000,3780,3,
98125,362000,2360,4,
98199,503500,1810,3,
98029,653000,2290,3,
98077,760000,3370,4,
98117,775000,2090,4,
98136,1340000,2130,4,
98177,417500,2060,5,
98052,525000,1560,3,
98198,217000,730,2,
98011,525000,2910,4,
98155,442500,2490,4,
98006,525000,1710,4,
98034,425500,1520,4,
98024,710000,2930,3,
98070,545000,3160,4,
98058,410000,2910,5,
98038,245000,1700,3,
98002,194900,810,2,
98042,284000,2000,4,
98001,280000,1894,2,
98014,280000,2080,3,
98106,360000,1730,4,
98199,405000,720,2,
98075,865000,3560,4,
98006,483300,1210,4,
98092,355000,2130,4,
98038,274950,1570,3,
98199,1930000,3950,3,
98166,755000,3450,3,
98053,1940000,7220,4,
98045,309212,1150,3,
98023,219950,1500,3,
98117,690000,1300,3,
98106,250800,1290,3,
98038,557500,2510,3,
98105,941000,2320,4,
98105,3650000,5480,6,
98042,305000,2030,4,
98004,815000,2060,4,
98116,1020000,2920,3,
98144,1240000,3330,4,
98056,535000,2110,3,
98004,775000,1175,3,
98042,255000,1590,3,
98155,327000,1070,2,
98003,560000,2720,4,
98033,1340000,2980,4,
98042,199500,1160,3,
98038,760000,3580,4,
98108,439000,3020,3,
98008,527000,2380,4,
98022,199950,2270,3,
98042,254000,1660,3,
98103,393000,830,2,
98011,585000,2480,5,
98126,450000,1900,2,
98029,565000,1670,2,
98188,330000,2000,5,
98074,870000,2320,3,
98008,585000,1860,4,
98092,500000,2110,3,
98058,225000,1400,3,
98058,295000,1400,3,
98006,775000,2850,3,
98045,280000,1370,3,
98103,539000,2170,3,
98166,567500,2570,3,
98125,442500,1970,4,
98118,598200,2980,5,
98033,610000,2300,4,
98075,544900,1990,3,
98072,557500,2390,4,
98074,532500,2160,3,
98040,1350000,3300,4,
98112,750000,1840,3,
98052,530000,2030,3,
98136,346100,1400,3,
98092,260000,2320,4,
98006,365000,1410,3,
98075,615000,1860,3,
98038,318400,1820,4,
98155,498500,1910,4,
98034,450000,1540,3,
98092,200000,1430,3,
98042,234000,1010,3,
98146,121800,940,2,
98116,805000,2600,3,
98155,410000,2060,4,
98034,475000,1920,3,
98199,1340000,2900,4,
98106,269000,1020,1,
98052,573000,2150,4,
98108,330000,1660,3,
98166,252750,1230,4,
98053,745000,2170,2,
98038,280000,1280,3,
98146,535000,2240,4,
98115,580000,1780,4,
98055,301000,1840,3,
98008,600000,1740,4,
98106,538900,3040,5,
98038,366000,2370,3,
98042,303000,2100,4,
98136,432000,1470,3,
98146,300000,1300,2,
98144,908800,3420,3,
98107,500000,1190,3,
98001,254000,2080,5,
98117,470000,2180,5,
98008,480000,1460,3,
98033,536000,1530,3,
98027,1350000,4740,4,
98052,550000,1980,3,
98023,260000,1710,3,
98155,284900,1160,2,
98109,740000,2200,3,
98136,425000,1170,2,
98146,230000,1120,3,
98116,675000,1710,3,
98030,267500,1650,3,
98118,814000,2840,4,
98053,1250000,3310,4,
98125,460000,1860,3,
98045,445000,2250,3,
98074,715000,2890,3,
98125,425000,2120,3,
98058,370000,2130,4,
98003,302000,1170,2,
98008,453000,2120,4,
98059,290000,1280,3,
98033,1040000,3170,4,
98033,925000,2260,4,
98072,600000,2930,3,
98126,354000,1060,3,
98023,204950,1740,4,
98074,675000,2990,4,
98052,995000,3530,4,
98005,800000,2960,5,
98052,472500,1650,3,
98007,549950,2720,4,
98103,575575,1516,3,
98092,545000,4386,4,
98133,340000,2580,3,
98056,225000,960,3,
98031,299950,1460,2,
98105,829900,3840,4,
98038,340000,2090,4,
98052,515000,2470,4,
98029,601000,2090,4,
98059,470000,2070,3,
98106,371500,1650,3,
98072,550000,1880,3,
98023,242550,2060,4,
98177,367500,1410,3,
98003,359000,2770,4,
98001,204900,1390,3,
98001,850000,5440,4,
98002,187000,1280,3,
98058,326000,1720,3,
98058,340000,1720,3,
98030,330000,3040,6,
98052,782000,3780,4,
98034,612000,2670,4,
98177,400000,1350,3,
98177,941500,3490,5,
98103,313000,870,2,
98117,735000,2410,4,
98011,471000,1640,3,
98155,350000,1540,3,
98027,530000,2370,4,
98028,415000,1830,4,
98052,639500,2330,4,
98075,580379,2240,4,
98065,378000,1700,2,
98058,265000,1750,3,
98023,212000,1100,3,
98198,400000,2320,4,
98008,750000,2540,4,
98023,384900,3090,5,
98042,176000,770,2,
98038,350000,2370,3,
98030,168000,1200,3,
98118,358000,2200,4,
98077,580000,2660,3,
98034,442500,1600,3,
98105,515000,1330,2,
98166,554000,3440,5,
98075,659000,2510,3,
98034,414999,2150,4,
98045,275000,1180,3,
98188,193000,680,2,
98058,525000,2840,4,
98052,424000,1820,3,
98117,455000,1070,2,
98126,463000,1250,2,
98033,1100000,2190,4,
98115,523000,3000,3,
98005,615000,2270,4,
98027,1520000,4500,4,
98107,870000,3400,5,
98074,710000,2830,3,
98023,215000,960,3,
98117,590000,1530,2,
98092,323000,2500,5,
98058,279000,1560,4,
98177,535100,2070,3,
98005,830000,2710,5,
98033,815000,3150,4,
98008,535900,1880,3,
98146,230000,1250,3,
98055,325500,2290,4,
98056,359000,1990,3,
98065,505000,2100,3,
98056,253905,940,3,
98125,369950,1640,3,
98038,350000,1860,3,
98115,650000,2100,4,
98070,295000,1500,3,
98177,620000,1680,3,
98065,2000000,3900,2,
98166,246000,1400,3,
98014,430000,2600,3,
98118,509990,1440,3,
98033,490000,1870,4,
98198,385000,2960,4,
98074,769000,2440,4,
98023,185000,1122,2,
98034,303500,1060,3,
98177,468000,2150,4,
98042,449950,3100,4,
98133,235000,880,2,
98027,520000,2490,4,
98168,203000,1080,2,
98008,657000,2530,5,
98126,275000,1200,3,
98072,540000,2850,4,
98059,455000,2950,4,
98115,458500,1160,2,
98055,549900,3420,4,
98115,750000,2240,3,
98168,235000,1450,4,
98038,286000,1820,4,
98033,2650000,4700,4,
98052,602000,2430,4,
98115,640000,1960,3,
98030,267000,1440,3,
98075,712000,2730,4,
98065,244500,910,2,
98065,301000,910,2,
98109,990000,2430,4,
98075,739999,3350,4,
98144,480000,2320,4,
98133,305000,1260,3,
98117,703300,1980,3,
98001,265000,1580,4,
98045,600000,2710,4,
98198,253000,1400,3,
98034,617950,2410,4,
98106,385000,1790,4,
98118,319000,1640,3,
98008,696000,1670,3,
98126,345000,970,2,
98115,380000,1610,3,
98166,647500,2060,4,
98027,725000,3570,3,
98038,269950,1400,3,
98077,875000,3470,4,
98106,299950,1210,3,
98004,1880000,3930,4,
98117,430000,990,2,
98029,495000,2200,5,
98031,275000,1510,3,
98118,333000,1620,3,
98023,247000,1580,3,
98092,204555,1260,3,
98042,432000,2190,3,
98001,175000,1230,3,
98008,556300,2030,4,
98045,286000,780,2,
98103,320000,1110,2,
98077,815000,2790,3,
98056,385000,1660,4,
98144,1040000,3410,4,
98023,350000,2390,4,
98092,277000,1850,4,
98118,415000,2500,6,
98155,295000,1000,3,
98116,969000,2450,4,
98106,339888,1440,4,
98030,269950,1660,3,
98034,1190000,2510,3,
98075,780000,3090,4,
98042,198000,860,3,
98056,350000,1220,2,
98034,350000,1010,3,
98023,319000,2390,4,
98023,311000,3340,4,
98038,394000,3620,5,
98112,1340000,4200,5,
98040,2700000,3831,5,
98133,396000,1980,3,
98033,809000,1790,4,
98052,480000,1580,3,
98115,535000,2460,6,
98106,425000,2110,5,
98117,408000,1470,3,
98040,1260000,3510,4,
98117,310000,520,1,
98038,292000,1950,3,
98168,217000,770,2,
98056,398500,2250,4,
98112,2250000,4040,3,
98109,700000,2360,4,
98075,585000,2330,4,
98155,399950,1720,3,
98168,235000,1900,3,
98178,212000,1040,3,
98074,310000,2070,3,
98074,539000,2070,3,
98122,390000,1550,3,
98052,560000,2020,3,
98075,800000,3320,5,
98005,1900000,4130,4,
98008,472000,2030,5,
98008,502550,1770,3,
98075,830000,3330,4,
98002,224950,2260,4,
98155,375000,1950,3,
98077,645000,2930,3,
98103,599000,1960,3,
98031,515000,2980,4,
98002,135000,780,2,
98075,485000,1650,3,
98005,890000,4030,3,
98042,215000,1010,3,
98045,299500,1190,3,
98004,800000,1050,2,
98038,275000,1560,3,
98003,256400,1490,3,
98155,310000,770,2,
98144,385000,620,1,
98055,203000,1200,3,
98133,285000,2120,4,
98074,473975,2330,3,
98058,320000,2000,3,
98117,599000,2820,5,
98126,580000,2040,3,
98001,269500,1700,4,
98166,274000,820,2,
98028,347000,1315,2,
98106,270000,1390,3,
98004,1430000,1890,3,
98198,220000,1460,3,
98022,243000,1480,3,
98108,457500,1840,3,
98115,340000,1880,2,
98105,657500,1910,4,
98038,332500,2220,4,
98045,340000,1410,3,
98118,350000,3380,4,
98118,428000,1950,4,
98045,515055,2400,4,
98008,450000,1560,3,
98168,190000,1040,3,
98116,1000000,3090,4,
98058,299000,1850,3,
98112,508000,1200,2,
98038,294000,2190,4,
98117,320000,1380,2,
98056,641000,3710,5,
98072,675000,2320,3,
98042,255000,1110,3,
98001,286651,1830,3,
98075,607500,2460,4,
98033,765000,1270,3,
98031,334950,1700,4,
98033,426000,1130,3,
98004,775000,1640,3,
98155,343000,1040,2,
98028,470101,2320,4,
98002,195000,1200,3,
98117,772500,1720,4,
98155,450000,2330,3,
98118,1440000,4410,4,
98052,525000,1650,4,
98045,280000,1370,3,
98001,270000,1770,3,
98103,406100,1410,3,
98055,332544,1710,2,
98188,110000,790,2,
98112,685000,2770,6,
98177,461000,1260,4,
98034,615000,2300,3,
98103,550000,1070,2,
98033,1060000,3850,4,
98053,685000,2320,3,
98039,1560000,2870,5,
98038,312000,1830,4,
98052,507500,1990,3,
98198,217000,1110,3,
98034,439000,1830,3,
98065,620000,3600,6,
98007,915000,3210,4,
98144,425000,1490,4,
98115,435000,990,2,
98038,305000,1646,3,
98106,276000,720,2,
98031,327500,2310,3,
98033,810000,2670,3,
98052,715000,3060,3,
98055,272000,1380,3,
98155,266000,700,2,
98136,543000,1710,3,
98074,400000,1450,3,
98007,509500,2060,5,
98118,495000,2380,3,
98056,424950,2760,4,
98056,230000,940,3,
98031,235000,1760,4,
98033,763000,1360,3,
98178,350000,2010,3,
98119,900000,2160,3,
98118,250000,930,3,
98106,225000,1020,3,
98198,255000,1360,2,
98023,161700,1720,4,
98178,336000,1790,3,
98133,410500,1150,3,
98155,502700,2710,4,
98034,505000,2400,3,
98118,250000,1660,3,
98118,570000,1660,3,
98198,349900,2290,4,
98003,465000,2870,3,
98023,625000,4240,4,
98199,655000,1800,3,
98166,469000,2960,4,
